Episodes,Episodic Return,Epsilon
846,44,0.873250000000014
847,14,0.873100000000014
848,36,0.872950000000014
849,36,0.872800000000014
850,35,0.872650000000014
851,45,0.872500000000014
852,85,0.8723500000000141
853,32,0.8722000000000141
854,24,0.8720500000000141
855,76,0.8719000000000141
856,11,0.8717500000000141
857,97,0.8716000000000141
858,39,0.8714500000000142
859,6,0.8713000000000142
860,20,0.8711500000000142
861,48,0.8710000000000142
862,24,0.8708500000000142
863,10,0.8707000000000142
864,15,0.8705500000000143
865,19,0.8704000000000143
866,-7,0.8702500000000143
867,21,0.8701000000000143
868,7,0.8699500000000143
869,33,0.8698000000000143
870,65,0.8696500000000144
871,-7,0.8695000000000144
872,51,0.8693500000000144
873,2,0.8692000000000144
874,34,0.8690500000000144
875,28,0.8689000000000144
876,73,0.8687500000000145
877,12,0.8686000000000145
878,41,0.8684500000000145
879,39,0.8683000000000145
880,29,0.8681500000000145
881,12,0.8680000000000145
882,2,0.8678500000000146
883,95,0.8677000000000146
884,27,0.8675500000000146
885,0,0.8674000000000146
886,27,0.8672500000000146
887,58,0.8671000000000146
888,23,0.8669500000000147
889,14,0.8668000000000147
890,44,0.8666500000000147
891,43,0.8665000000000147
892,20,0.8663500000000147
893,87,0.8662000000000147
894,24,0.8660500000000148
895,-3,0.8659000000000148
896,79,0.8657500000000148
897,44,0.8656000000000148
898,13,0.8654500000000148
899,13,0.8653000000000148
900,34,0.8651500000000149
901,6,0.8650000000000149
902,19,0.8648500000000149
903,21,0.8647000000000149
904,21,0.8645500000000149
905,25,0.8644000000000149
906,44,0.864250000000015
907,29,0.864100000000015
908,49,0.863950000000015
909,8,0.863800000000015
910,18,0.863650000000015
911,31,0.863500000000015
912,32,0.863350000000015
913,13,0.8632000000000151
914,24,0.8630500000000151
915,13,0.8629000000000151
916,18,0.8627500000000151
917,1,0.8626000000000151
918,34,0.8624500000000151
919,25,0.8623000000000152
920,35,0.8621500000000152
921,34,0.8620000000000152
922,87,0.8618500000000152
923,88,0.8617000000000152
